time,Campus Ave & Library Rd to Campus Ave & P2,Campus Ave & Library Rd to Library Rd & P1,Campus Ave & P2 to Campus Ave & University Dr,Campus Ave & P6 to Campus Ave & Library Rd,Campus Ave & P6 to Roundabout,Campus Ave & University Dr to Library Rd & University Dr,Campus Ave & University Dr to Raven Rd & University Dr,Library Rd & P1 to Campus Ave & Library Rd,Library Rd & P1 to Library Rd & University Dr,Library Rd & University Dr to Colonel By Dr & University Dr,P3 & Raven Rd to Raven Rd & University Dr,P4 & University Dr to Raven Rd & University Dr,P4 & University Dr to Stadium Way & University Dr,P5 & Stadium Way to Bronson Ave & Stadium Way,P5 & Stadium Way to Stadium Way & University Dr,Raven Rd & University Dr to Campus Ave & University Dr,Raven Rd & University Dr to P4 & University Dr,Roundabout to Bronson Ave & University Dr,Stadium Way & University Dr to P5 & Stadium Way,Stadium Way & University Dr to Roundabout
10.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.0,0.0,0.14288696693731798,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,2.12327321895495,0.0,0.6538442872029947
11.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.0,0.0,0.14288696693731798,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,1.705347382093907,0.0,0.0,2.12327321895495,1.705347382093907,0.6538442872029947
12.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.0,0.0,0.14288696693731798,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,1.705347382093907,0.0,0.0,2.12327321895495,1.705347382093907,0.6538442872029947
13.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.0,0.0,0.14288696693731798,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,1.705347382093907,0.0,0.0,1.4155154793033,1.705347382093907,0.6538442872029947
14.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.0,0.0,0.14288696693731798,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,1.705347382093907,0.0,0.0,1.4155154793033,1.705347382093907,0.6538442872029947
15.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,2.12327321895495,1.705347382093907,0.6538442872029947
16.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,2.12327321895495,0.0,1.3076885744059894
17.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,2.12327321895495,0.0,1.3076885744059894
18.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,2.12327321895495,0.0,1.3076885744059894
19.0,0.0,0.0,1.8058747807743485,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,2.12327321895495,0.0,1.3076885744059894
20.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.9790351796725093,2.9104777148277132,0.0,0.0,0.0,0.0,5.116042146281721,0.0,0.0,3.53878869825825,0.0,0.6538442872029947
21.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.9790351796725093,2.9104777148277132,0.0,0.0,0.0,0.0,5.116042146281721,0.0,0.0,2.8310309586066,0.0,0.6538442872029947
22.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.9790351796725093,2.9104777148277132,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,2.8310309586066,0.0,1.3076885744059894
23.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,1.705347382093907,0.0,0.0,2.8310309586066,1.705347382093907,1.3076885744059894
24.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.19347435858195022,0.0,0.28577393387463595,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,1.705347382093907,0.0,0.0,2.8310309586066,1.705347382093907,1.3076885744059894
25.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.0,0.0,3.53878869825825,1.705347382093907,1.3076885744059894
26.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.0,0.0,2.8310309586066,1.705347382093907,1.3076885744059894
27.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.0,0.0,2.8310309586066,1.705347382093907,1.3076885744059894
28.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.0,0.0,2.8310309586066,1.705347382093907,1.3076885744059894
29.0,0.0,0.0,2.4078330410324646,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.0,0.0,2.12327321895495,1.705347382093907,1.3076885744059894
30.0,0.0,0.0,3.009791301290581,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,1.468552769508764,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.0,0.0,2.8310309586066,1.705347382093907,1.3076885744059894
31.0,0.0,0.0,3.009791301290581,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,1.468552769508764,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.0,0.0,2.8310309586066,1.705347382093907,1.3076885744059894
32.0,0.0,0.0,3.009791301290581,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,1.468552769508764,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.0,0.0,2.8310309586066,1.705347382093907,1.3076885744059894
33.0,0.0,0.0,3.009791301290581,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,1.468552769508764,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.0,0.0,3.53878869825825,1.705347382093907,0.6538442872029947
34.0,0.0,0.0,3.009791301290581,0.0,0.0,0.38694871716390045,0.0,0.4286609008119539,1.468552769508764,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.0,0.0,3.53878869825825,0.0,1.3076885744059894
35.0,0.0,0.0,3.009791301290581,0.0,0.0,0.5804230757458507,0.0,0.4286609008119539,1.9580703593450186,0.0,0.0,0.0,0.0,0.5273364024363849,5.116042146281721,0.0,0.0,4.2465464379099,0.0,1.3076885744059894
36.0,0.0,0.0,3.009791301290581,0.0,0.0,0.5804230757458507,0.0,0.4286609008119539,1.9580703593450186,0.0,0.0,0.0,0.0,0.5273364024363849,5.116042146281721,0.0,0.0,3.53878869825825,0.0,1.3076885744059894
37.0,0.0,0.0,3.009791301290581,0.0,0.0,0.5804230757458507,0.0,0.4286609008119539,1.468552769508764,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,5.116042146281721,0.0,0.0,3.53878869825825,0.0,1.3076885744059894
38.0,0.0,0.0,3.009791301290581,0.0,0.0,0.5804230757458507,0.0,0.4286609008119539,1.468552769508764,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,5.116042146281721,0.0,0.0,2.8310309586066,0.0,1.3076885744059894
39.0,0.0,0.0,3.009791301290581,0.0,0.0,0.5804230757458507,0.0,0.4286609008119539,1.468552769508764,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.0,0.0,2.8310309586066,0.0,1.9615328616089842
40.0,0.0,0.0,3.009791301290581,0.0,0.0,0.7738974343278009,0.0,0.5715478677492719,1.468552769508764,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,5.116042146281721,0.0,0.0,3.53878869825825,0.0,1.9615328616089842
41.0,0.0,0.0,3.009791301290581,0.0,0.0,0.7738974343278009,0.0,0.5715478677492719,0.9790351796725093,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,5.116042146281721,0.0,0.0,3.53878869825825,0.0,1.9615328616089842
42.0,0.0,0.0,3.009791301290581,0.0,0.0,0.7738974343278009,0.0,0.5715478677492719,0.9790351796725093,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.0,0.0,3.53878869825825,0.0,2.615377148811979
43.0,0.0,0.0,3.009791301290581,0.0,0.0,0.7738974343278009,0.0,0.5715478677492719,0.9790351796725093,2.9104777148277132,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,3.53878869825825,0.0,2.615377148811979
44.0,0.0,0.0,3.009791301290581,0.0,0.0,0.7738974343278009,0.0,0.5715478677492719,0.9790351796725093,2.9104777148277132,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,3.53878869825825,0.0,2.615377148811979
45.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.0,0.7144348346865899,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,5.116042146281721,0.0,0.0,3.53878869825825,0.0,2.615377148811979
46.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.0,0.7144348346865899,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,3.53878869825825,0.0,3.269221436014974
47.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.0,0.7144348346865899,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,4.2465464379099,0.0,2.615377148811979
48.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.0,0.7144348346865899,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,1.705347382093907,0.0,0.0,4.95430417756155,1.705347382093907,1.9615328616089842
49.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.0,0.7144348346865899,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,1.705347382093907,0.0,0.0,4.95430417756155,1.705347382093907,1.9615328616089842
50.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.32251669477952966,0.8573218016239078,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,4.95430417756155,1.705347382093907,1.9615328616089842
51.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.32251669477952966,0.8573218016239078,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,4.95430417756155,1.705347382093907,1.9615328616089842
52.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.32251669477952966,0.8573218016239078,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,4.95430417756155,1.705347382093907,1.9615328616089842
53.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.32251669477952966,0.8573218016239078,0.9790351796725093,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,4.95430417756155,0.0,2.615377148811979
54.0,0.0,0.0,3.009791301290581,0.0,0.0,0.7738974343278009,0.6450333895590593,0.8573218016239078,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,4.95430417756155,0.0,2.615377148811979
55.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.6450333895590593,1.0002087685612258,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,0.0,5.116042146281721,0.0,0.0,5.6620619172132,0.0,1.9615328616089842
56.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.6450333895590593,1.0002087685612258,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,0.0,5.116042146281721,0.0,0.0,5.6620619172132,0.0,1.9615328616089842
57.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.6450333895590593,1.0002087685612258,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,0.0,5.116042146281721,0.0,0.0,5.6620619172132,0.0,1.9615328616089842
58.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.6450333895590593,1.0002087685612258,0.48951758983625465,0.0,0.0,0.0,0.0,0.0,5.116042146281721,0.0,0.0,4.95430417756155,0.0,1.9615328616089842
59.0,0.0,0.0,3.611749561548697,0.0,0.0,0.7738974343278009,0.6450333895590593,1.0002087685612258,0.48951758983625465,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,4.95430417756155,0.0,2.615377148811979
60.0,0.0,0.0,4.213707821806813,0.0,0.0,0.7738974343278009,0.6450333895590593,1.1430957354985438,0.48951758983625465,0.0,0.0,0.0,0.0,0.0,5.116042146281721,0.0,0.0,6.36981965686485,0.0,1.9615328616089842
61.0,0.0,0.0,4.213707821806813,0.0,0.0,0.7738974343278009,0.6450333895590593,1.1430957354985438,0.48951758983625465,0.0,0.0,0.0,0.0,0.0,5.116042146281721,0.0,0.0,6.36981965686485,0.0,1.9615328616089842
62.0,0.0,0.0,3.611749561548697,0.0,0.0,0.9673717929097512,0.6450333895590593,1.1430957354985438,0.48951758983625465,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,5.6620619172132,0.0,2.615377148811979
63.0,0.0,0.0,3.611749561548697,0.0,0.0,0.9673717929097512,0.6450333895590593,1.1430957354985438,0.48951758983625465,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,5.6620619172132,0.0,2.615377148811979
64.0,0.0,0.0,3.009791301290581,0.0,0.0,1.1608461514917015,0.6450333895590593,1.1430957354985438,0.48951758983625465,0.0,0.0,0.0,0.0,0.0,3.410694764187814,0.0,0.0,4.95430417756155,0.0,2.615377148811979
65.0,0.0,0.0,3.611749561548697,0.0,0.0,1.1608461514917015,0.6450333895590593,1.1430957354985438,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.0,0.0,6.36981965686485,0.0,1.9615328616089842
66.0,0.0,0.0,3.611749561548697,0.0,0.0,1.1608461514917015,0.6450333895590593,1.1430957354985438,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.0,0.0,6.36981965686485,1.705347382093907,1.9615328616089842
67.0,0.0,0.0,3.009791301290581,0.0,0.0,1.3543205100736517,0.6450333895590593,1.1430957354985438,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.0,0.0,6.36981965686485,1.705347382093907,1.9615328616089842
68.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.3543205100736517,0.6450333895590593,1.0002087685612258,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.0,0.0,5.6620619172132,1.705347382093907,1.9615328616089842
69.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.3543205100736517,0.6450333895590593,1.0002087685612258,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.0,0.0,5.6620619172132,1.705347382093907,1.9615328616089842
70.0,0.0,0.14288696693731798,3.611749561548697,0.0,0.0,1.3543205100736517,0.6450333895590593,1.1430957354985438,0.9790351796725093,0.0,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.0,0.0,6.36981965686485,1.705347382093907,1.9615328616089842
71.0,0.0,0.14288696693731798,3.611749561548697,0.0,0.0,1.3543205100736517,0.6450333895590593,1.1430957354985438,0.9790351796725093,0.0,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.0,0.0,6.36981965686485,0.0,2.615377148811979
72.0,0.0,0.14288696693731798,3.611749561548697,0.0,0.0,1.3543205100736517,0.6450333895590593,1.1430957354985438,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.0,0.0,5.6620619172132,0.0,2.615377148811979
73.0,0.0,0.14288696693731798,3.611749561548697,0.0,0.0,1.3543205100736517,0.6450333895590593,1.1430957354985438,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.0,0.0,6.36981965686485,0.0,1.9615328616089842
74.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.5477948686556018,0.6450333895590593,1.1430957354985438,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.0,0.0,5.6620619172132,0.0,1.9615328616089842
75.0,0.0,0.14288696693731798,3.611749561548697,0.0,0.0,1.5477948686556018,0.6450333895590593,1.2859827024358617,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,1.0546728048727698,3.410694764187814,0.0,0.0,6.36981965686485,0.0,1.9615328616089842
76.0,0.0,0.14288696693731798,3.611749561548697,0.0,0.0,1.5477948686556018,0.6450333895590593,1.2859827024358617,0.48951758983625465,0.0,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.0,0.0,6.36981965686485,1.705347382093907,1.9615328616089842
77.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.5477948686556018,0.6450333895590593,1.2859827024358617,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.0,0.0,6.36981965686485,1.705347382093907,1.9615328616089842
78.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.5477948686556018,0.32251669477952966,1.2859827024358617,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.32251669477952966,0.0,6.36981965686485,1.705347382093907,1.9615328616089842
79.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.5477948686556018,0.32251669477952966,1.2859827024358617,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.32251669477952966,0.0,6.36981965686485,1.705347382093907,1.3076885744059894
80.0,0.0,0.14288696693731798,3.611749561548697,0.0,0.0,1.5477948686556018,0.32251669477952966,1.4288696693731797,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,1.0546728048727698,3.410694764187814,0.32251669477952966,0.0,7.0775773965165,1.705347382093907,1.3076885744059894
81.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.741269227237552,0.32251669477952966,1.4288696693731797,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,1.0546728048727698,3.410694764187814,0.32251669477952966,0.0,7.0775773965165,1.705347382093907,1.3076885744059894
82.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.741269227237552,0.32251669477952966,1.4288696693731797,0.48951758983625465,0.0,0.0,0.0,0.0,1.5820092073091547,1.705347382093907,0.32251669477952966,0.0,6.36981965686485,0.0,1.9615328616089842
83.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.741269227237552,0.32251669477952966,1.4288696693731797,0.48951758983625465,0.0,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.32251669477952966,0.0,6.36981965686485,0.0,1.9615328616089842
84.0,0.0,0.14288696693731798,3.009791301290581,0.0,0.0,1.741269227237552,0.32251669477952966,1.4288696693731797,0.48951758983625465,0.0,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.32251669477952966,0.0,6.36981965686485,0.0,1.9615328616089842
85.0,0.0,0.14288696693731798,3.611749561548697,0.0,0.0,1.741269227237552,0.32251669477952966,1.5717566363104978,0.48951758983625465,0.0,0.0,0.0,0.0,1.0546728048727698,3.410694764187814,0.32251669477952966,0.0,7.0775773965165,0.0,1.9615328616089842
86.0,0.0,0.28577393387463595,3.611749561548697,0.0,0.0,1.741269227237552,0.32251669477952966,1.4288696693731797,0.48951758983625465,0.0,0.0,0.0,0.0,1.0546728048727698,3.410694764187814,0.32251669477952966,0.0,6.36981965686485,0.0,1.9615328616089842
87.0,0.0,0.28577393387463595,3.009791301290581,0.0,0.0,1.741269227237552,0.6450333895590593,1.4288696693731797,0.48951758983625465,0.0,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.32251669477952966,0.0,6.36981965686485,0.0,1.9615328616089842
88.0,0.0,0.28577393387463595,3.009791301290581,0.0,0.0,1.741269227237552,0.6450333895590593,1.4288696693731797,0.48951758983625465,0.0,0.0,0.0,0.0,1.0546728048727698,1.705347382093907,0.32251669477952966,0.0,5.6620619172132,0.0,1.9615328616089842
89.0,0.0,0.28577393387463595,2.4078330410324646,0.0,0.0,1.9347435858195023,0.6450333895590593,1.4288696693731797,0.48951758983625465,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.32251669477952966,0.0,5.6620619172132,0.0,1.9615328616089842
90.0,0.0,0.28577393387463595,3.009791301290581,0.0,0.0,1.9347435858195023,0.6450333895590593,1.4288696693731797,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.32251669477952966,0.0,5.6620619172132,0.0,1.9615328616089842
91.0,0.0,0.28577393387463595,3.009791301290581,0.0,0.0,1.741269227237552,0.6450333895590593,1.4288696693731797,0.48951758983625465,5.8209554296554264,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.32251669477952966,0.0,5.6620619172132,0.0,1.9615328616089842
92.0,0.0,0.28577393387463595,3.009791301290581,0.0,0.0,1.741269227237552,0.6450333895590593,1.4288696693731797,0.48951758983625465,5.8209554296554264,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.32251669477952966,0.0,5.6620619172132,0.0,2.615377148811979
93.0,0.0,0.28577393387463595,3.009791301290581,0.0,0.0,1.741269227237552,0.6450333895590593,1.4288696693731797,0.48951758983625465,5.8209554296554264,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.32251669477952966,0.0,6.36981965686485,0.0,1.9615328616089842
94.0,0.0,0.28577393387463595,2.4078330410324646,0.0,0.0,1.9347435858195023,0.6450333895590593,1.4288696693731797,0.48951758983625465,5.8209554296554264,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.32251669477952966,0.0,5.6620619172132,0.0,1.9615328616089842
95.0,0.0,0.28577393387463595,3.009791301290581,0.0,0.0,1.9347435858195023,0.6450333895590593,1.5717566363104978,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.32251669477952966,0.0,6.36981965686485,0.0,1.9615328616089842
96.0,0.0,0.28577393387463595,3.009791301290581,0.0,0.0,1.9347435858195023,0.6450333895590593,1.5717566363104978,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.32251669477952966,0.0,5.6620619172132,0.0,1.9615328616089842
97.0,0.556994548502401,0.28577393387463595,3.009791301290581,0.0,0.0,1.9347435858195023,0.6450333895590593,1.4288696693731797,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.32251669477952966,0.0,6.36981965686485,0.0,1.3076885744059894
98.0,0.556994548502401,0.28577393387463595,3.009791301290581,0.0,0.0,1.9347435858195023,0.6450333895590593,1.4288696693731797,0.48951758983625465,2.9104777148277132,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.32251669477952966,0.0,5.6620619172132,1.705347382093907,1.3076885744059894
99.0,0.556994548502401,0.28577393387463595,3.009791301290581,0.0,0.0,1.9347435858195023,0.6450333895590593,1.4288696693731797,0.48951758983625465,0.0,0.0,0.0,0.0,0.5273364024363849,1.705347382093907,0.32251669477952966,0.0,5.6620619172132,1.705347382093907,1.3076885744059894
100.0,0.556994548502401,0.28577393387463595,3.009791301290581,0.0,0.0,1.9347435858195023,0.9675500843385889,1.4288696693731797,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.32251669477952966,0.0,5.6620619172132,1.705347382093907,1.3076885744059894
101.0,0.556994548502401,0.28577393387463595,3.009791301290581,0.0,0.0,1.9347435858195023,0.9675500843385889,1.4288696693731797,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.32251669477952966,0.0,5.6620619172132,1.705347382093907,1.3076885744059894
102.0,0.556994548502401,0.28577393387463595,3.009791301290581,0.0,0.0,1.9347435858195023,0.9675500843385889,1.4288696693731797,0.9790351796725093,0.0,0.0,0.0,0.0,0.5273364024363849,3.410694764187814,0.32251669477952966,0.0,5.6620619172132,1.705347382093907,1.3076885744059894
